DATE,DOW,RATE_CODE,MARKET_CODE,RATE_DESC,NO_ROOMS,REVENUE
7/29/2017,Sat,BOOKINT2,DIST,Booking.com International 2,0,0
7/29/2017,Sat,BOOKNF,DIST,Booking.com Non-Refundable 10%,3,1053.9
7/29/2017,Sat,BOOKPRO,DIST,Booking.com Special Offer (Promotion),9,2633.11
7/29/2017,Sat,BOUNCE15,RACK,Bounce/Fall Back Rate - *Use Source Code when book directly,0,0
7/29/2017,Sat,BROADRIDGE,CORP,"Broadridge Financial Solutions, Inc",0,0
7/29/2017,Sat,BUSTLE,CORP,Bustle Negotiated Rate,0,0
7/29/2017,Sat,CCRA,CONS,CCRA Consortia,0,0
7/29/2017,Sat,CHICO,CORP,Chico's FAS,0,0
7/29/2017,Sat,CHRISTIES,CORP,Christie's,0,0
7/29/2017,Sat,CITI,CORP,Citgroup,0,0
7/29/2017,Sat,CMRTRACK,CORP,Consumer Track,0,0
7/29/2017,Sat,COZY,PKG,Get Cozy Package,0,0
7/29/2017,Sat,CPT,CORP,Columbia Property Trust,0,0
7/29/2017,Sat,CREDIT,CORP,Credit Suisse,1,300
7/29/2017,Sat,CRITEO,CORP,CRITEO Corporate rate,0,0
7/29/2017,Sat,CRSIGHT,CORP,Credit Sights,0,0
7/29/2017,Sat,CWT,CONS,Carlson Wagonlit,1,319.5
7/29/2017,Sat,CYBER,RACK,Cyber Monday Sale,0,0
7/29/2017,Sat,CYBERSUITE,RACK,Cyber Monday Sale - Suite Code,0,0
7/29/2017,Sat,CYCLE,PKG,Tour De Domestique Cycling Package,0,0
7/29/2017,Sat,DER,CONS,Der Consortia Program,0,0
7/29/2017,Sat,EAGLE,CORP,American Eagle Outfitters,0,0
7/29/2017,Sat,EGENCIA,DIST,DO NOT USE-Egencia Corporate Travel (Expedia),1,181.44
7/29/2017,Sat,ELEMIS,CORP,Elemis,0,0
7/29/2017,Sat,EMBASSY,CORP,Embassy Row,0,0
7/29/2017,Sat,ENTER,CORP,Entertainment Industry Rate,0,0
7/29/2017,Sat,EXEC,CORP,Executive Reservation,2,850
7/29/2017,Sat,EXPAPNF,DIST,Expedia Advanced Purchase - NF,10,2378
7/29/2017,Sat,EXPDEXC,DIST,Expedia Collect,4,1096
7/29/2017,Sat,EXPDHTC,DIST,Expedia Hotel Collect,2,875
7/29/2017,Sat,EXPDPKG,DIST,Expedia Package,3,1168
7/29/2017,Sat,EXPPROMO,DIST,Expedia Advance Purchase Promo,38,10052
7/29/2017,Sat,EXPRESS,CORP,Express,0,0
7/29/2017,Sat,FACEBOOK,CORP,Facebook,0,0
7/29/2017,Sat,FANATICS,CORP,Fanatics,0,0
7/29/2017,Sat,FCM,CONS,Flight Center Corporate (FCM),0,0
7/29/2017,Sat,FIJI,CORP,Fiji Water Negotiated,0,0
7/29/2017,Sat,FINCHLEY,CORP,Finchley Group,0,0
7/29/2017,Sat,FLM,CORP,First Look Media,0,0
7/29/2017,Sat,FOUNDER,CORP,Founderscard,3,844
7/29/2017,Sat,FROSCH,CONS,Frosch Hotel Collection,0,0
7/29/2017,Sat,FTOURN,WHOL,Tourico Holiday Advance Purchase,0,0
7/29/2017,Sat,FULLSCREEN,CORP,Fullscreen Inc. Negotiated,0,0
7/29/2017,Sat,GETAROOM,DIST,Get A Room - Standalone,0,0
7/29/2017,Sat,GETAROOMPR,DIST,Get A Room - Promotional Rate Plan,1,258.75
7/29/2017,Sat,GETAROOMPS,DIST,Get A Room - Private Sale Rate Plan,2,474
7/29/2017,Sat,GETFLY,PKG,"Get Fly, Ride with Us package",0,0
7/29/2017,Sat,GETINTIMATE,PKG,Get Intimate Package,0,0
7/29/2017,Sat,GETITALL,PKG,Get it All Package,2,691
7/29/2017,Sat,GETLOCAL,PKG,Get Local Package,13,4695
7/29/2017,Sat,GETLOVE,PKG,Get Love Package,0,0
7/29/2017,Sat,GETPAMPERED,PKG,Get Pampered Package,2,926
7/29/2017,Sat,GM,CORP,General Motors,0,0
7/29/2017,Sat,GOLD,CORP,Goldman Sachs,1,260
7/29/2017,Sat,GSM,CONS,GSM Travel,0,0
7/29/2017,Sat,GTA,WHOL,GTA Travel North America - Dynamic Free CXL,0,0
7/29/2017,Sat,GTA2,WHOL,GTA Static Rates,3,965.5
7/29/2017,Sat,GUESS,CORP,Guess,0,0
7/29/2017,Sat,HALCYON,CORP,"Halcyon Asset Management, LLC",0,0
7/29/2017,Sat,HAVAS,CORP,Havas,0,0
7/29/2017,Sat,HCHEER,PKG,Holiday Cheer Package,0,0
7/29/2017,Sat,HICKORY,CONS,Hickory Global Partners Travel,0,0
7/29/2017,Sat,HLWN,PKG,Get Spooked - Halloween Package,0,0
7/29/2017,Sat,HMH,CORP,Houghton Mifflin Harcourt,0,0
7/29/2017,Sat,HOLTREN,CORP,Holt Renfrew,0,0
7/29/2017,Sat,HONEYMOON,PKG,Get Hitched Package,0,0
7/29/2017,Sat,HOTELWEEK,PKG,Hotel Week,0,0
7/29/2017,Sat,HRG,CONS,HRG,0,0
7/29/2017,Sat,HW0,DIST,HOTWIRE - Opaque,0,0
7/29/2017,Sat,IBM,CORP,IBM,0,0
7/29/2017,Sat,INDUSTRY,SPEC,Travel Agent Discount,0,0
7/29/2017,Sat,INTERPAR,CORP,Interparfums Corporate Rate,0,0
7/29/2017,Sat,IPG,CORP,IPG,0,0
7/29/2017,Sat,JETLUXE,CORP,Jetluxe Inc Negotiated,0,0
7/29/2017,Sat,JTB,CONS,JTB Consortia,0,0
7/29/2017,Sat,KAO,CORP,"Kao USA, Inc.",0,0
7/29/2017,Sat,LI&FUNG,CORP,LI FUNG GBG,0,0
7/29/2017,Sat,LIMITED,CORP,L Brands (Limited Brands),0,0
7/29/2017,Sat,LINKEDIN,CORP,LinkedIn,0,0
7/29/2017,Sat,LIST,RACK,Welcome,0,0
7/29/2017,Sat,LIZ,CORP,Kate Spade & Company (formerly Fifth & Pacific/Liz Claiborne),0,0
7/29/2017,Sat,LOISLANE,CORP,Lois Lane Travel,0,0
7/29/2017,Sat,MAG,CORP,Magellan Vacations,3,1092.3
7/29/2017,Sat,MAGAP30,CORP,Magellan 30 Day Advanced Purchase Promo Rate,0,0
7/29/2017,Sat,MAGLOS5,CORP,Magellan Exclusive Offer,0,0
7/29/2017,Sat,MAGNET,CORP,Magellan Vacations Special Offer,9,2890
7/29/2017,Sat,MAR,RACK,Last chance Rate - Zephyr ONLY,0,0
7/29/2017,Sat,MEDIA/PR,SPEC,Special Media & PR rates,0,0
7/29/2017,Sat,MESIROW,CORP,Mesirow Financial Corp,0,0
7/29/2017,Sat,MGDISC,CORP,Magma Global,0,0
7/29/2017,Sat,MONIQUE,CORP,Monique Lhuillier,0,0
7/29/2017,Sat,NESTLE,CORP,Nestl� Skin Health-Galderma,0,0
7/29/2017,Sat,NEWERA,CORP,New Era Cap Co.,0,0
7/29/2017,Sat,NIKE,CORP,Nike,0,0
7/29/2017,Sat,NYE17,PKG,DO NOT USE-New Year's Eve at Gansevoort,0,0
7/29/2017,Sat,NYESPC,RACK,Insider New Year�s Eve Offer,0,0
7/29/2017,Sat,NYLIFE,CORP,New York Life,2,560
7/29/2017,Sat,OMEGA,CONS,Omega World Travel,0,0
7/29/2017,Sat,ONECLUB,CORP,One Club Corporate Rate,0,0
7/29/2017,Sat,OVA,CONS,Ovation Travel / Lawyers Travel,1,345
7/29/2017,Sat,OVAPRO,CORP,Ovation Promotion,0,0
7/29/2017,Sat,OVERSEA,CORP,Oversea's Travel,0,0
7/29/2017,Sat,PARKNG,PKG,Valet Parking Package,0,0
7/29/2017,Sat,PERNOD,CORP,Pernod Ricard,0,0
7/29/2017,Sat,POP,CORP,Popsugar,0,0
7/29/2017,Sat,PRICELNOTA,DIST,Priceline OTA Free Cancellation,0,0
7/29/2017,Sat,PRO,CONS,Protravel,0,0
7/29/2017,Sat,PROM2,RACK,DO NOT USE-Best Available Rate,35,13181
7/29/2017,Sat,PROWORLD,CORP,Project Worldwide,0,0
7/29/2017,Sat,PUBLICIS,CORP,Publicis Groupe,0,0
7/29/2017,Sat,PVH,CORP,PVH Corp,0,0
7/29/2017,Sat,QUINN,CORP,Quinn Emanuel,0,0
7/29/2017,Sat,R&R,PKG,Rejuvenate & Relax,0,0
7/29/2017,Sat,RACK,RACK,Rack Rate,0,0
7/29/2017,Sat,RADIUS,CONS,Radius Consortia,0,0
7/29/2017,Sat,RADIUSNET,CONS,Radius Non Commish Rate,0,0
7/29/2017,Sat,RSB,WHOL,Russian Service Bureau,0,0
7/29/2017,Sat,SAKS5,CORP,Saks Fifth Avenue (Mexico),0,0
7/29/2017,Sat,SCRIP,CORP,Scripps Networks,0,0
7/29/2017,Sat,SECRETESC,DIST,Secret Escapes,0,0
7/29/2017,Sat,SHARE,RACK,Share with reservation* Do not use anymore,0,0
7/29/2017,Sat,SHUTTER,CORP,Shutterstock,0,0
7/29/2017,Sat,SNOW,RACK,Snowstorm,0,0
7/29/2017,Sat,SONY,CORP,Sony Corporation,0,0
7/29/2017,Sat,SPEC,SPEC,Special Rate,9,3420
7/29/2017,Sat,SR,CORP,SR Travel Services,0,0
7/29/2017,Sat,STAYPROMO1,RACK,"Stay 3 Nights, Get 20% Off",4,1298
7/29/2017,Sat,STAYPROMO2,RACK,"Stay 4 Nights, Get 25% Off",4,1319
7/29/2017,Sat,STAYPROMO3,RACK,"Stay 5 Nights, Get 30% Off",3,930
7/29/2017,Sat,SUITEDEALS,RACK,Suiiteness Promotion,12,6086.75
7/29/2017,Sat,SUITENESS,DIST,Suiteness OTA,0,0
7/29/2017,Sat,SUITEWEEKEND,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
7/29/2017,Sat,SUITEWKEND2,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
7/29/2017,Sat,TABLET,DIST,Tablet Hotels,0,0
7/29/2017,Sat,TABLETPRO,DIST,Tablet Advance Purchase Rate,0,0
7/29/2017,Sat,TARGET,CORP,Target,0,0
7/29/2017,Sat,TEAM,WHOL,Team America,0,0
7/29/2017,Sat,THOR,CONS,Thor Consortia,0,0
7/29/2017,Sat,TIFFANY,CORP,Tiffany's & Co,0,0
7/29/2017,Sat,TIME,CORP,Time Warner Entertainment,0,0
7/29/2017,Sat,TJX,CORP,"TJX Companies, INC",0,0
7/29/2017,Sat,TONIGHT,DIST,Hotel Tonight,0,0
7/29/2017,Sat,TOURICO,WHOL,Tourico Holidays,0,0
7/29/2017,Sat,TOURICO2,WHOL,Tourico Holidays - Static Rates,0,0
7/29/2017,Sat,TRANSPORT,CONS,Travel & Transport,0,0
7/29/2017,Sat,TRAVIMP,WHOL,Travel Impressions,0,0
7/29/2017,Sat,TRVLSVRS,CONS,TravelSavers Consortia,0,0
7/29/2017,Sat,TSELECT,CONS,1 Travel Leaders Select Hotels & Resorts (BAR),0,0
7/29/2017,Sat,TZELL,CONS,1 Travel Leaders Worldwide Program,2,880
7/29/2017,Sat,UBM,CORP,United Business Media,0,0
7/29/2017,Sat,ULTRAMAR,CORP,Ultramar Travel,0,0
7/29/2017,Sat,UPSELL,RACK,Upsell * Do not use anymore,0,120
7/29/2017,Sat,USTRAVEL,CORP,USA Travel Pro,0,0
7/29/2017,Sat,VALUE,CORP,Value Retail,0,0
7/29/2017,Sat,VIA,CORP,VIA Agency,0,0
7/29/2017,Sat,VIRTSUMMER,CONS,Virtuoso Suite Deal Summer Deal,0,0
7/29/2017,Sat,VIRTUO,CONS,Virtuoso Hotel & Resort Program,2,1125
7/29/2017,Sat,VQ2,CONS,Virtuoso Promo 2 - GDK & Suites,0,0
7/29/2017,Sat,WELLS,CORP,Wells Fargo,0,0
7/29/2017,Sat,WEWORK,CORP,WeWork - The Physical Social Network,0,0
7/29/2017,Sat,WGS,CORP,William Grant and Sons,0,0
7/29/2017,Sat,WIN,CONS,WIN Consortia,0,0
7/29/2017,Sat,WMEIMG,CORP,WME | IMG,0,0
7/29/2017,Sat,WMG,CORP,Wasserman Media Group,0,0
7/29/2017,Sat,WPP,CORP,WPP,0,0
7/29/2017,Sat,ZGFA,CORP,Zimmer Gunsul and Frasca Architects LLP,0,0
7/30/2017,Sun,AAA,RACK,AAA Hotel Lodging Program,7,2920.4
7/30/2017,Sun,ABC,CONS,ABC Consortia,0,0
7/30/2017,Sun,ABU,CORP,Abu Dhabi Investment Council,0,0
7/30/2017,Sun,ACTIVISION,CORP,Activision Blizzard,0,0
7/30/2017,Sun,AGODA,DIST,Agoda OTA Free Cancellation,1,200.6
7/30/2017,Sun,AGODAAPS,DIST,Agoda OTA - Non-Refundable Prepaid,5,1134.15
7/30/2017,Sun,AGODAOPQ,DIST,Agoda/Priceline Opaque,0,0
7/30/2017,Sun,AICP,CORP,Aicp,0,0
7/30/2017,Sun,AKAMAI,CORP,Akamai Technologies,0,0
7/30/2017,Sun,ALTOUR,CONS,Altour Hotel Collection (Includes Cont Brkfast and Amenities),1,375
7/30/2017,Sun,ALTPRP,CONS,Altour Preferred Rate Program (No amenities),0,0
7/30/2017,Sun,AMAZON,CORP,Amazon/Zappos,1,280
7/30/2017,Sun,AMEX,CONS,American Express,3,990
7/30/2017,Sun,AOL,CORP,Oath Inc.,0,0
7/30/2017,Sun,AP10,RACK,Advanced Purchase Rate,0,0
7/30/2017,Sun,AP30,RACK,90 Day Advanced Purchase Promotion,8,2357
7/30/2017,Sun,AP5,RACK,7 Day Advanced Purchase Promo Rate,0,0
7/30/2017,Sun,APPT,CORP,Appointment Group,0,0
7/30/2017,Sun,ARF,CORP,Advertising Research Foundation,0,0
7/30/2017,Sun,ASB,CORP,American Standard Brands,0,0
7/30/2017,Sun,ASCENA,CORP,Ascena Retail Group,2,660
7/30/2017,Sun,ASP,CORP,Aspen Travel,0,0
7/30/2017,Sun,AXIOM,CORP,Axiom Cornerstone Commodities,0,0
7/30/2017,Sun,BAR,RACK,Best Available Rate,0,0
7/30/2017,Sun,BARCLAYS,CORP,Barclays,0,0
7/30/2017,Sun,BART,SPEC,Barter/Trade,0,0
7/30/2017,Sun,BCD,CONS,BCD/BCP,2,552.38
7/30/2017,Sun,BCG,CORP,Boston Consulting Group,0,0
7/30/2017,Sun,BFAST,PKG,Bed & Breakfast Package,0,0
7/30/2017,Sun,BLUE,CORP,Blue Cube Travel,0,0
7/30/2017,Sun,BONO,WHOL,Bonotel Dynamic Free Cancellation,1,325
7/30/2017,Sun,BONOPRO,WHOL,Bonotel Promotion,0,0
7/30/2017,Sun,BOOK,DIST,Booking.com,5,1909.5
7/30/2017,Sun,BOOK20,DIST,Booking.com 20% off,0,0
7/30/2017,Sun,BOOKINT,DIST,Booking.com International,0,0
7/30/2017,Sun,BOOKINT2,DIST,Booking.com International 2,0,0
7/30/2017,Sun,BOOKNF,DIST,Booking.com Non-Refundable 10%,3,957.2
7/30/2017,Sun,BOOKPRO,DIST,Booking.com Special Offer (Promotion),7,1729.4
7/30/2017,Sun,BOUNCE15,RACK,Bounce/Fall Back Rate - *Use Source Code when book directly,0,0
7/30/2017,Sun,BROADRIDGE,CORP,"Broadridge Financial Solutions, Inc",0,0
7/30/2017,Sun,BUSTLE,CORP,Bustle Negotiated Rate,0,0
7/30/2017,Sun,CCRA,CONS,CCRA Consortia,0,0
7/30/2017,Sun,CHICO,CORP,Chico's FAS,0,0
7/30/2017,Sun,CHRISTIES,CORP,Christie's,0,0
7/30/2017,Sun,CITI,CORP,Citgroup,0,0
7/30/2017,Sun,CMRTRACK,CORP,Consumer Track,0,0
7/30/2017,Sun,COZY,PKG,Get Cozy Package,0,0
7/30/2017,Sun,CPT,CORP,Columbia Property Trust,0,0
7/30/2017,Sun,CREDIT,CORP,Credit Suisse,5,1480
7/30/2017,Sun,CRITEO,CORP,CRITEO Corporate rate,3,870
7/30/2017,Sun,CRSIGHT,CORP,Credit Sights,0,0
7/30/2017,Sun,CWT,CONS,Carlson Wagonlit,2,567
7/30/2017,Sun,CYBER,RACK,Cyber Monday Sale,0,0
7/30/2017,Sun,CYBERSUITE,RACK,Cyber Monday Sale - Suite Code,0,0
7/30/2017,Sun,CYCLE,PKG,Tour De Domestique Cycling Package,0,0
7/30/2017,Sun,DER,CONS,Der Consortia Program,0,0
7/30/2017,Sun,EAGLE,CORP,American Eagle Outfitters,0,0
7/30/2017,Sun,EGENCIA,DIST,DO NOT USE-Egencia Corporate Travel (Expedia),3,555.84
7/30/2017,Sun,ELEMIS,CORP,Elemis,0,0
7/30/2017,Sun,EMBASSY,CORP,Embassy Row,0,0
7/30/2017,Sun,ENTER,CORP,Entertainment Industry Rate,0,0
7/30/2017,Sun,EXEC,CORP,Executive Reservation,1,310
7/30/2017,Sun,EXPAPNF,DIST,Expedia Advanced Purchase - NF,5,1110.6
7/30/2017,Sun,EXPDEXC,DIST,Expedia Collect,3,740
7/30/2017,Sun,EXPDHTC,DIST,Expedia Hotel Collect,1,490
7/30/2017,Sun,EXPDPKG,DIST,Expedia Package,2,683.2
7/30/2017,Sun,EXPPROMO,DIST,Expedia Advance Purchase Promo,31,7245.08
7/30/2017,Sun,EXPRESS,CORP,Express,0,0
7/30/2017,Sun,FACEBOOK,CORP,Facebook,0,0
7/30/2017,Sun,FANATICS,CORP,Fanatics,0,0
7/30/2017,Sun,FCM,CONS,Flight Center Corporate (FCM),0,0
7/30/2017,Sun,FIJI,CORP,Fiji Water Negotiated,0,0
7/30/2017,Sun,FINCHLEY,CORP,Finchley Group,0,0
7/30/2017,Sun,FLM,CORP,First Look Media,0,0
7/30/2017,Sun,FOUNDER,CORP,Founderscard,5,1244
7/30/2017,Sun,FROSCH,CONS,Frosch Hotel Collection,1,417
7/30/2017,Sun,FTOURN,WHOL,Tourico Holiday Advance Purchase,0,0
7/30/2017,Sun,FULLSCREEN,CORP,Fullscreen Inc. Negotiated,0,0
7/30/2017,Sun,GETAROOM,DIST,Get A Room - Standalone,0,0
7/30/2017,Sun,GETAROOMPR,DIST,Get A Room - Promotional Rate Plan,0,0
7/30/2017,Sun,GETAROOMPS,DIST,Get A Room - Private Sale Rate Plan,0,0
7/30/2017,Sun,GETFLY,PKG,"Get Fly, Ride with Us package",0,0
7/30/2017,Sun,GETINTIMATE,PKG,Get Intimate Package,0,0
7/30/2017,Sun,GETITALL,PKG,Get it All Package,0,0
7/30/2017,Sun,GETLOCAL,PKG,Get Local Package,4,1183
7/30/2017,Sun,GETLOVE,PKG,Get Love Package,0,0
7/30/2017,Sun,GETPAMPERED,PKG,Get Pampered Package,0,0
7/30/2017,Sun,GM,CORP,General Motors,0,0
7/30/2017,Sun,GOLD,CORP,Goldman Sachs,1,260
7/30/2017,Sun,GSM,CONS,GSM Travel,0,0
7/30/2017,Sun,GTA,WHOL,GTA Travel North America - Dynamic Free CXL,0,0
7/30/2017,Sun,GTA2,WHOL,GTA Static Rates,3,965.5
7/30/2017,Sun,GUESS,CORP,Guess,0,0
7/30/2017,Sun,HALCYON,CORP,"Halcyon Asset Management, LLC",0,0
7/30/2017,Sun,HAVAS,CORP,Havas,0,0
7/30/2017,Sun,HCHEER,PKG,Holiday Cheer Package,0,0
7/30/2017,Sun,HICKORY,CONS,Hickory Global Partners Travel,0,0
7/30/2017,Sun,HLWN,PKG,Get Spooked - Halloween Package,0,0
7/30/2017,Sun,HMH,CORP,Houghton Mifflin Harcourt,0,0
7/30/2017,Sun,HOLTREN,CORP,Holt Renfrew,1,325
7/30/2017,Sun,HONEYMOON,PKG,Get Hitched Package,0,0
7/30/2017,Sun,HOTELWEEK,PKG,Hotel Week,0,0
7/30/2017,Sun,HRG,CONS,HRG,0,0
7/30/2017,Sun,HW0,DIST,HOTWIRE - Opaque,0,0
7/30/2017,Sun,IBM,CORP,IBM,0,0
7/30/2017,Sun,INDUSTRY,SPEC,Travel Agent Discount,0,0
7/30/2017,Sun,INTERPAR,CORP,Interparfums Corporate Rate,0,0
7/30/2017,Sun,IPG,CORP,IPG,1,295
7/30/2017,Sun,JETLUXE,CORP,Jetluxe Inc Negotiated,0,0
7/30/2017,Sun,JTB,CONS,JTB Consortia,0,0
7/30/2017,Sun,KAO,CORP,"Kao USA, Inc.",0,0
7/30/2017,Sun,LI&FUNG,CORP,LI FUNG GBG,0,0
7/30/2017,Sun,LIMITED,CORP,L Brands (Limited Brands),0,0
7/30/2017,Sun,LINKEDIN,CORP,LinkedIn,1,250.75
7/30/2017,Sun,LIST,RACK,Welcome,0,0
7/30/2017,Sun,LIZ,CORP,Kate Spade & Company (formerly Fifth & Pacific/Liz Claiborne),0,0
7/30/2017,Sun,LOISLANE,CORP,Lois Lane Travel,0,0
7/30/2017,Sun,MAG,CORP,Magellan Vacations,2,542.5
7/30/2017,Sun,MAGAP30,CORP,Magellan 30 Day Advanced Purchase Promo Rate,0,0
7/30/2017,Sun,MAGLOS5,CORP,Magellan Exclusive Offer,1,252
7/30/2017,Sun,MAGNET,CORP,Magellan Vacations Special Offer,5,1475
7/30/2017,Sun,MAR,RACK,Last chance Rate - Zephyr ONLY,0,0
7/30/2017,Sun,MEDIA/PR,SPEC,Special Media & PR rates,0,0
7/30/2017,Sun,MESIROW,CORP,Mesirow Financial Corp,0,0
7/30/2017,Sun,MGDISC,CORP,Magma Global,0,0
7/30/2017,Sun,MONIQUE,CORP,Monique Lhuillier,0,0
7/30/2017,Sun,NESTLE,CORP,Nestl� Skin Health-Galderma,0,0
7/30/2017,Sun,NEWERA,CORP,New Era Cap Co.,0,0
7/30/2017,Sun,NIKE,CORP,Nike,0,0
7/30/2017,Sun,NYE17,PKG,DO NOT USE-New Year's Eve at Gansevoort,0,0
7/30/2017,Sun,NYESPC,RACK,Insider New Year�s Eve Offer,0,0
7/30/2017,Sun,NYLIFE,CORP,New York Life,1,280
7/30/2017,Sun,OMEGA,CONS,Omega World Travel,0,0
7/30/2017,Sun,ONECLUB,CORP,One Club Corporate Rate,0,0
7/30/2017,Sun,OVA,CONS,Ovation Travel / Lawyers Travel,0,0
7/30/2017,Sun,OVAPRO,CORP,Ovation Promotion,2,586
7/30/2017,Sun,OVERSEA,CORP,Oversea's Travel,0,0
7/30/2017,Sun,PARKNG,PKG,Valet Parking Package,0,0
7/30/2017,Sun,PERNOD,CORP,Pernod Ricard,0,0
7/30/2017,Sun,POP,CORP,Popsugar,0,0
7/30/2017,Sun,PRICELNOTA,DIST,Priceline OTA Free Cancellation,0,0
7/30/2017,Sun,PRO,CONS,Protravel,0,0
7/30/2017,Sun,PROM2,RACK,DO NOT USE-Best Available Rate,24,8065.3
7/30/2017,Sun,PROWORLD,CORP,Project Worldwide,0,0
7/30/2017,Sun,PUBLICIS,CORP,Publicis Groupe,0,0
7/30/2017,Sun,PVH,CORP,PVH Corp,0,0
7/30/2017,Sun,QUINN,CORP,Quinn Emanuel,1,310.25
7/30/2017,Sun,R&R,PKG,Rejuvenate & Relax,0,0
7/30/2017,Sun,RACK,RACK,Rack Rate,0,0
7/30/2017,Sun,RADIUS,CONS,Radius Consortia,0,0
7/30/2017,Sun,RADIUSNET,CONS,Radius Non Commish Rate,0,0
7/30/2017,Sun,RSB,WHOL,Russian Service Bureau,0,0
7/30/2017,Sun,SAKS5,CORP,Saks Fifth Avenue (Mexico),0,0
7/30/2017,Sun,SCRIP,CORP,Scripps Networks,0,0
7/30/2017,Sun,SECRETESC,DIST,Secret Escapes,0,0
7/30/2017,Sun,SHARE,RACK,Share with reservation* Do not use anymore,0,0
7/30/2017,Sun,SHUTTER,CORP,Shutterstock,0,0
7/30/2017,Sun,SNOW,RACK,Snowstorm,0,0
7/30/2017,Sun,SONY,CORP,Sony Corporation,0,0
7/30/2017,Sun,SPEC,SPEC,Special Rate,5,2215
7/30/2017,Sun,SR,CORP,SR Travel Services,0,0
7/30/2017,Sun,STAYPROMO1,RACK,"Stay 3 Nights, Get 20% Off",2,568
7/30/2017,Sun,STAYPROMO2,RACK,"Stay 4 Nights, Get 25% Off",2,639
7/30/2017,Sun,STAYPROMO3,RACK,"Stay 5 Nights, Get 30% Off",6,1592
7/30/2017,Sun,SUITEDEALS,RACK,Suiiteness Promotion,8,3906
7/30/2017,Sun,SUITENESS,DIST,Suiteness OTA,0,0
7/30/2017,Sun,SUITEWEEKEND,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
7/30/2017,Sun,SUITEWKEND2,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
7/30/2017,Sun,TABLET,DIST,Tablet Hotels,0,0
7/30/2017,Sun,TABLETPRO,DIST,Tablet Advance Purchase Rate,0,0
7/30/2017,Sun,TARGET,CORP,Target,0,0
7/30/2017,Sun,TEAM,WHOL,Team America,0,0
7/30/2017,Sun,THOR,CONS,Thor Consortia,0,0
7/30/2017,Sun,TIFFANY,CORP,Tiffany's & Co,0,0
7/30/2017,Sun,TIME,CORP,Time Warner Entertainment,0,0
7/30/2017,Sun,TJX,CORP,"TJX Companies, INC",0,0
7/30/2017,Sun,TONIGHT,DIST,Hotel Tonight,0,0
7/30/2017,Sun,TOURICO,WHOL,Tourico Holidays,0,0
7/30/2017,Sun,TOURICO2,WHOL,Tourico Holidays - Static Rates,0,0
7/30/2017,Sun,TRANSPORT,CONS,Travel & Transport,0,0
7/30/2017,Sun,TRAVIMP,WHOL,Travel Impressions,0,0
7/30/2017,Sun,TRVLSVRS,CONS,TravelSavers Consortia,0,0
7/30/2017,Sun,TSELECT,CONS,1 Travel Leaders Select Hotels & Resorts (BAR),0,0
7/30/2017,Sun,TZELL,CONS,1 Travel Leaders Worldwide Program,1,385
7/30/2017,Sun,UBM,CORP,United Business Media,0,0
7/30/2017,Sun,ULTRAMAR,CORP,Ultramar Travel,0,0
7/30/2017,Sun,UPSELL,RACK,Upsell * Do not use anymore,0,425
7/30/2017,Sun,USTRAVEL,CORP,USA Travel Pro,0,0
7/30/2017,Sun,VALUE,CORP,Value Retail,0,0
7/30/2017,Sun,VIA,CORP,VIA Agency,0,0
7/30/2017,Sun,VIRTSUMMER,CONS,Virtuoso Suite Deal Summer Deal,0,0
7/30/2017,Sun,VIRTUO,CONS,Virtuoso Hotel & Resort Program,0,0
7/30/2017,Sun,VQ2,CONS,Virtuoso Promo 2 - GDK & Suites,0,0
7/30/2017,Sun,WELLS,CORP,Wells Fargo,1,315
7/30/2017,Sun,WEWORK,CORP,WeWork - The Physical Social Network,0,0
7/30/2017,Sun,WGS,CORP,William Grant and Sons,0,0
7/30/2017,Sun,WIN,CONS,WIN Consortia,0,0
7/30/2017,Sun,WMEIMG,CORP,WME | IMG,0,0
7/30/2017,Sun,WMG,CORP,Wasserman Media Group,0,0
7/30/2017,Sun,WPP,CORP,WPP,1,335
7/30/2017,Sun,ZGFA,CORP,Zimmer Gunsul and Frasca Architects LLP,0,0
7/31/2017,Mon,AAA,RACK,AAA Hotel Lodging Program,5,2112.4
7/31/2017,Mon,ABC,CONS,ABC Consortia,0,0
7/31/2017,Mon,ABU,CORP,Abu Dhabi Investment Council,0,0
7/31/2017,Mon,ACTIVISION,CORP,Activision Blizzard,0,0
7/31/2017,Mon,AGODA,DIST,Agoda OTA Free Cancellation,1,302.6
7/31/2017,Mon,AGODAAPS,DIST,Agoda OTA - Non-Refundable Prepaid,3,823.11
7/31/2017,Mon,AGODAOPQ,DIST,Agoda/Priceline Opaque,0,0
7/31/2017,Mon,AICP,CORP,Aicp,0,0
7/31/2017,Mon,AKAMAI,CORP,Akamai Technologies,1,345
7/31/2017,Mon,ALTOUR,CONS,Altour Hotel Collection (Includes Cont Brkfast and Amenities),1,320
7/31/2017,Mon,ALTPRP,CONS,Altour Preferred Rate Program (No amenities),0,0
7/31/2017,Mon,AMAZON,CORP,Amazon/Zappos,3,840
